Time,Humidity,Temperature,Voltage
2019-10-09 03:45:42.481420,26.0,-3.799999952316284,11.912
2019-10-09 03:55:43.103606,28.399999618530273,-3.9000000953674316,11.904
2019-10-09 04:05:43.731621,30.600000381469727,-3.799999952316284,11.9
2019-10-09 04:15:44.353792,33.29999923706055,-3.5,11.892
2019-10-09 04:25:44.981766,35.099998474121094,-3.200000047683716,11.892
2019-10-09 04:35:45.603746,37.5,-2.799999952316284,11.888
2019-10-09 04:45:46.231723,39.400001525878906,-2.4000000953674316,11.884
2019-10-09 04:55:49.375120,20.899999618530273,-2.700000047683716,11.876
2019-10-09 05:05:50.004263,20.899999618530273,-2.700000047683716,11.872
2019-10-09 05:15:50.633351,20.5,-3.299999952316284,11.864
2019-10-09 05:25:51.262516,24.200000762939453,-3.9000000953674316,11.86
2019-10-09 05:35:51.809421,27.0,-4.199999809265137,11.856
