Time,Humidity,Temperature,Voltage,Current,Power,fan,heat
0.02,37.8,23.9,12.72,13.6,174.39,0,0
0.03,37.7,23.8,12.55,13.29,169.51,0,0
0.05,37.7,23.8,12.52,13.6,168.29,0,0
0.07,37.7,23.8,12.52,13.6,168.29,0,0
0.08,37.7,23.8,12.5,13.29,171.95,0,0
0.1,37.6,23.8,12.5,13.41,168.29,0,0
0.12,37.7,23.8,12.49,13.72,168.29,0,0
