Time,Humidity,Temperature,Voltage,Current,Power
970.0,49.9,-14.1,12.09,11.1,131.70731707317074
980.0,48.2,-12.6,12.08,10.91,131.70731707317074
990.0,46.8,-11.3,12.08,10.91,131.70731707317074
1000.0,45.8,-10.1,12.07,10.91,131.70731707317074
1010.0,44.8,-10.9,12.06,10.79,134.14634146341464
1020.0,47.9,-14.6,12.05,10.98,131.70731707317074
1030.0,50.8,-17.1,12.04,10.79,129.26829268292684
1040.0,52.1,-16.2,12.04,10.79,131.70731707317074
1050.0,50.1,-14.6,12.03,10.67,131.70731707317074
1060.0,48.7,-13.1,12.02,10.61,129.26829268292684
1070.0,47.8,-14.6,12.01,10.79,131.70731707317074
1080.0,49.8,-16.9,12.0,10.79,128.0487804878049
1090.0,51.3,-18.4,11.99,10.79,128.0487804878049
1100.0,52.7,-17.8,11.98,10.43,128.0487804878049
1110.0,51.2,-16.2,11.98,10.61,125.60975609756098
1120.0,49.6,-17.1,11.97,10.61,129.26829268292684
1130.0,50.8,-18.7,11.96,10.61,124.39024390243902
1140.0,52.7,-18.3,11.96,10.49,124.39024390243902
1150.0,51.2,-16.7,11.95,10.91,125.60975609756098
1160.0,49.9,-15.1,11.94,10.79,125.60975609756098
1170.0,48.1,-16.2,11.94,10.43,125.60975609756098
1180.0,50.0,-18.1,11.93,10.61,125.60975609756098
1190.0,51.5,-19.4,11.92,10.61,128.0487804878049
1200.0,51.8,-20.1,11.92,10.49,124.39024390243902
1210.0,53.0,-20.1,11.91,10.79,128.0487804878049
1220.0,52.1,-18.5,11.9,10.49,128.0487804878049
1230.0,50.9,-16.9,11.9,10.79,128.0487804878049
1240.0,49.5,-17.4,11.9,10.67,124.39024390243902
1250.0,50.6,-18.9,11.89,10.61,124.39024390243902
1260.0,51.9,-19.8,11.88,10.67,125.60975609756098
1270.0,52.3,-20.3,11.88,10.67,128.0487804878049
1280.0,53.2,-20.6,11.87,10.67,124.39024390243902
1290.0,52.7,-20.9,11.86,10.79,125.60975609756098
1300.0,54.1,-20.7,11.86,10.49,128.0487804878049
1310.0,53.5,-20.6,11.85,10.49,125.60975609756098
1320.0,53.1,-20.8,11.84,10.67,129.26829268292684
1330.0,53.4,-20.9,11.84,10.61,124.39024390243902
1340.0,54.1,-20.9,11.83,10.61,128.0487804878049
