Time,Humidity,Temperature,Voltage,Current,Power
10.0,38.6,25.6,12.95,13.78,178.04878048780486
20.0,39.5,25.7,12.94,13.17,174.390243902439
30.0,39.9,26.2,12.92,13.41,178.04878048780486
40.0,43.3,27.1,12.91,13.48,175.60975609756096
50.0,46.4,28.5,12.89,13.78,174.390243902439
60.0,52.2,30.1,12.88,13.72,175.60975609756096
70.0,58.9,31.6,12.87,13.6,175.60975609756096
80.0,64.5,33.0,12.86,13.72,174.390243902439
90.0,66.8,34.2,12.84,14.02,174.390243902439
100.0,66.9,35.2,12.84,13.41,179.2682926829268
110.0,65.9,36.2,12.83,13.41,171.9512195121951
120.0,63.0,37.6,12.82,13.41,168.2926829268293
130.0,61.5,38.2,12.81,13.6,171.9512195121951
140.0,60.1,38.7,12.8,13.78,175.60975609756096
150.0,59.1,39.2,12.79,13.6,171.9512195121951
160.0,59.1,39.1,12.78,13.72,174.390243902439
170.0,58.3,39.6,12.77,13.78,175.60975609756096
180.0,57.6,39.9,12.76,13.72,175.60975609756096
190.0,56.8,40.2,12.75,13.48,174.390243902439
200.0,55.7,40.8,12.74,13.41,175.60975609756096
210.0,55.6,40.7,12.74,13.72,174.390243902439
220.0,55.5,41.1,12.73,13.48,169.51219512195124
230.0,54.9,41.3,12.72,13.6,175.60975609756096
240.0,54.3,41.5,12.71,13.72,169.51219512195124
250.0,53.9,41.7,12.7,13.72,169.51219512195124
260.0,53.5,41.9,12.69,13.72,175.60975609756096
270.0,53.1,42.1,12.69,13.48,169.51219512195124
280.0,52.7,42.2,12.68,13.72,171.9512195121951
290.0,52.3,42.4,12.67,13.78,174.390243902439
300.0,52.0,42.5,12.66,13.6,171.9512195121951
310.0,51.8,42.7,12.66,13.48,169.51219512195124
320.0,51.5,42.8,12.65,13.72,174.390243902439
330.0,51.3,42.9,12.64,13.48,169.51219512195124
340.0,51.1,43.0,12.64,13.48,169.51219512195124
350.0,50.8,43.2,12.63,13.72,169.51219512195124
360.0,50.4,43.3,12.62,13.41,169.51219512195124
370.0,50.1,43.3,12.62,13.6,174.390243902439
380.0,50.0,43.5,12.61,13.48,169.51219512195124
390.0,49.8,43.5,12.6,13.48,165.85365853658539
400.0,49.6,43.6,12.6,13.41,168.2926829268293
410.0,49.4,43.7,12.59,13.6,169.51219512195124
420.0,49.3,43.8,12.59,13.29,169.51219512195124
430.0,49.1,43.8,12.58,13.6,169.51219512195124
440.0,49.0,43.9,12.58,13.41,171.9512195121951
450.0,48.8,43.9,12.57,13.41,169.51219512195124
460.0,48.7,44.0,12.56,13.72,171.9512195121951
470.0,48.5,44.1,12.56,13.17,168.2926829268293
480.0,48.5,44.2,12.55,13.48,163.41463414634146
490.0,48.2,44.2,12.55,13.48,165.85365853658539
500.0,48.1,44.2,12.54,13.41,168.2926829268293
510.0,48.1,44.3,12.53,13.41,169.51219512195124
520.0,48.0,44.3,12.53,13.6,169.51219512195124
530.0,47.9,44.3,12.53,13.41,171.9512195121951
540.0,47.8,44.4,12.52,13.48,169.51219512195124
550.0,47.9,44.5,12.52,13.11,168.2926829268293
560.0,47.7,44.5,12.51,13.17,168.2926829268293
570.0,47.5,44.5,12.51,13.17,169.51219512195124
580.0,47.5,44.6,12.5,13.41,168.2926829268293
590.0,47.2,44.7,12.49,13.41,163.41463414634146
600.0,47.0,44.6,12.49,13.41,171.9512195121951
610.0,47.0,44.7,12.49,13.41,168.2926829268293
620.0,47.0,44.7,12.48,13.48,165.85365853658539
630.0,47.0,44.7,12.48,13.72,163.41463414634146
640.0,47.0,44.7,12.48,13.6,168.2926829268293
650.0,47.0,44.7,12.47,13.17,168.2926829268293
660.0,47.1,44.8,12.46,13.48,163.41463414634146
670.0,47.0,44.8,12.46,13.41,165.85365853658539
680.0,47.1,44.8,12.46,13.29,165.85365853658539
690.0,47.0,44.8,12.45,13.48,163.41463414634146
700.0,46.8,44.8,12.45,13.48,165.85365853658539
710.0,46.8,44.8,12.44,13.72,165.85365853658539
720.0,46.6,44.9,12.44,13.48,169.51219512195124
730.0,46.6,44.8,12.44,13.48,163.41463414634146
740.0,46.5,44.8,12.44,13.29,163.41463414634146
750.0,46.6,44.9,12.43,13.41,165.85365853658539
760.0,46.5,44.9,12.43,13.29,162.1951219512195
770.0,46.5,44.9,12.42,13.41,165.85365853658539
780.0,46.4,44.9,12.42,13.41,162.1951219512195
790.0,46.3,44.9,12.42,13.41,165.85365853658539
800.0,46.1,44.9,12.41,13.41,165.85365853658539
810.0,46.0,44.9,12.41,13.48,163.41463414634146
820.0,46.0,44.9,12.4,13.48,162.1951219512195
830.0,45.9,44.9,12.4,13.41,163.41463414634146
840.0,45.9,44.9,12.4,12.93,163.41463414634146
850.0,45.8,44.9,12.39,13.29,168.2926829268293
860.0,46.0,44.9,12.39,12.99,162.1951219512195
870.0,45.8,44.8,12.39,13.48,162.1951219512195
880.0,45.9,44.8,12.38,13.17,163.41463414634146
890.0,45.7,44.8,12.38,13.29,163.41463414634146
900.0,45.7,44.8,12.38,13.6,165.85365853658539
910.0,45.6,44.8,12.37,13.17,163.41463414634146
920.0,45.7,44.9,12.37,13.29,165.85365853658539
930.0,45.6,44.8,12.36,13.29,165.85365853658539
940.0,45.7,44.8,12.36,12.93,162.1951219512195
950.0,45.7,44.8,12.36,13.11,162.1951219512195
960.0,45.6,44.8,12.35,13.11,163.41463414634146
970.0,45.7,44.8,12.34,13.41,165.85365853658539
980.0,45.5,44.8,12.34,13.17,163.41463414634146
990.0,45.3,44.8,12.34,13.41,163.41463414634146
1000.0,45.2,44.8,12.33,12.99,165.85365853658539
1010.0,45.0,44.7,12.33,12.99,162.1951219512195
1020.0,44.8,44.7,12.33,13.41,162.1951219512195
1030.0,44.7,44.7,12.32,13.11,162.1951219512195
1040.0,44.7,44.8,12.32,12.8,162.1951219512195
1050.0,44.4,44.7,12.32,12.93,159.7560975609756
1060.0,44.4,44.7,12.31,13.17,162.1951219512195
1070.0,44.2,44.7,12.3,13.48,162.1951219512195
1080.0,44.0,44.7,12.3,13.17,162.1951219512195
1090.0,43.6,44.8,12.3,13.17,162.1951219512195
1100.0,43.4,44.8,12.29,13.17,162.1951219512195
1110.0,43.1,44.8,12.29,13.11,163.41463414634146
1120.0,42.9,44.8,12.28,13.41,162.1951219512195
1130.0,42.7,44.8,12.28,13.29,163.41463414634146
1140.0,42.5,44.8,12.28,13.48,162.1951219512195
1150.0,42.4,44.8,12.27,12.99,157.3170731707317
1160.0,42.3,44.8,12.27,12.99,159.7560975609756
1170.0,42.2,44.8,12.27,13.29,159.7560975609756
1180.0,42.1,44.8,12.26,12.99,159.7560975609756
1190.0,41.8,44.9,12.26,13.29,163.41463414634146
1200.0,41.6,44.9,12.25,12.93,157.3170731707317
1210.0,41.3,44.9,12.25,13.11,162.1951219512195
1220.0,41.0,44.9,12.25,12.93,159.7560975609756
1230.0,40.6,44.9,12.24,12.93,162.1951219512195
1240.0,40.2,44.9,12.24,12.99,163.41463414634146
1250.0,39.9,44.9,12.24,12.93,157.3170731707317
1260.0,39.3,44.9,12.23,13.11,156.09756097560975
1270.0,38.4,44.9,12.22,13.17,162.1951219512195
1280.0,37.3,44.9,12.22,13.29,162.1951219512195
1290.0,35.9,44.9,12.22,13.11,159.7560975609756
1300.0,34.8,44.9,12.21,12.8,157.3170731707317
1310.0,33.4,44.9,12.2,12.99,159.7560975609756
1320.0,32.1,44.9,12.21,12.68,159.7560975609756
1330.0,30.8,44.8,12.2,12.99,159.7560975609756
1340.0,29.7,44.8,12.2,13.17,159.7560975609756
1350.0,29.0,44.8,12.19,12.93,159.7560975609756
1360.0,28.0,44.8,12.19,13.17,156.09756097560975
1370.0,27.0,44.8,12.19,13.17,159.7560975609756
