Time,Humidity,Temperature,Voltage,Current,Power,fan,heat
10.0,38.1,23.5,12.68,13.41,168.29,0,0
20.0,38.0,23.4,12.7,13.9,175.61,0,0
30.0,35.6,27.2,12.69,13.41,178.05,0,0
40.0,31.9,26.4,12.68,13.72,171.95,0,0
50.0,34.0,25.7,12.68,13.29,171.95,0,0
60.0,16.9,26.2,12.67,13.6,174.39,0,0
70.0,12.6,22.4,12.66,13.48,169.51,0,0
80.0,12.6,22.2,12.66,13.41,174.39,0,0
90.0,11.3,20.0,12.65,13.41,174.39,0,0
100.0,10.9,17.7,12.63,13.72,171.95,0,0
110.0,11.9,15.7,12.62,13.41,174.39,0,0
