Time,Humidity,Temperature,Voltage,Current,Power,fan,heat
10.0,46.0,19.7,12.7,13.41,171.95,0,0
20.0,48.6,19.8,12.7,13.17,171.95,0,0
30.0,46.6,20.6,12.69,13.6,171.95,0,0
40.0,22.4,19.9,12.69,13.48,168.29,0,0
50.0,17.1,18.4,12.68,13.48,175.61,0,0
60.0,15.5,16.6,12.67,13.17,169.51,0,0
